state	-0.179129 0.078960 -0.094481 -0.338442 -0.021921 -0.172313 0.079553 0.078403 0.248982 -0.021339 -0.303624 0.374907 0.245494 -0.150379 0.055670 -0.409702 -0.360851 -0.046637 0.039655 0.375363 -0.560368 -0.188542 -0.193244 -0.419241 0.285507 -0.204528 -0.017171 0.309006 -0.202161 -0.350411 -0.681794 0.532322 0.398670 -0.193469 -0.480013 0.216259 0.012276 0.184048 -0.287138 -0.084845 -0.063619 0.093404 -0.442007 0.099616 -0.115311 -0.460851 0.351709 -0.020515 0.004853 -0.292518 
states	-0.003670 -0.121866 -0.271015 -0.173376 -0.245177 -0.230583 -0.335747 -0.308654 0.291089 -0.153230 -0.200261 0.372019 0.006238 -0.637744 0.218461 0.095210 -0.330677 -0.053303 -0.166533 0.370357 -0.471128 -0.025763 -0.312600 -0.504926 -0.150907 -0.196023 0.033251 -0.123521 -0.549570 -0.465733 -0.364300 0.231861 0.462495 -0.203828 -0.217722 0.620573 0.390325 0.396556 0.011494 0.058647 -0.025158 0.197420 -0.205982 -0.028921 -0.350891 -0.158097 -0.334959 -0.194528 0.061046 0.164802 
country	0.371425 0.254490 -0.121920 -0.467645 -0.031170 -0.236548 -0.230374 -0.235872 -0.076695 0.111870 -0.103497 0.198952 0.119990 -0.281219 0.288415 -0.307320 -0.069143 -0.017046 0.234859 0.084725 -0.221027 0.000707 -0.332876 -0.364328 0.097404 0.362017 0.085160 0.049786 -0.231363 -0.141264 -0.104160 0.339639 0.163771 -0.063236 -0.442239 0.107128 0.197861 0.508535 0.014045 0.024456 -0.108338 0.344178 -0.180706 0.054484 -0.198806 -0.205700 0.004660 0.165194 0.003369 0.319371 
city	-0.121287 0.319601 0.090279 -0.434978 0.207710 -0.295351 -0.126917 0.458277 -0.096378 -0.169869 -0.467380 -0.093505 0.337731 -0.475912 -0.117363 -0.771526 -0.077301 -0.168050 -0.001441 0.201490 -0.408480 -0.008784 -0.194597 -0.040572 0.007950 0.076687 -0.346451 0.024859 -0.245378 -0.340834 -0.600925 0.140340 0.439462 -0.442503 -0.205845 0.141019 0.017981 0.212179 -0.358603 -0.041268 0.120794 0.123363 -0.050552 0.124452 0.197282 -0.652510 0.107797 0.305101 0.022038 -0.194045 
company	-0.191489 -0.212460 -0.283783 -0.296132 0.321758 -0.239376 -0.253013 -0.063525 -0.371208 -0.050830 -0.278635 0.117180 -0.391167 -0.898467 -0.420428 -0.569441 -0.124769 0.173147 0.193288 0.222389 -0.265202 -0.300242 0.203490 0.092734 0.418367 -0.174305 -0.146393 -0.141062 -0.092736 0.003347 -0.004272 0.211655 0.419985 -0.328916 -0.334198 0.173008 0.207533 -0.251393 0.008057 -0.053879 -0.040148 0.670417 0.150258 -0.384897 -0.157895 -0.188187 0.175808 0.033307 -0.533364 -0.034282 
team	-0.153559 -0.302235 -0.011242 -0.414766 0.403265 -0.423049 -0.396068 0.228932 -0.403900 0.206241 -0.128777 0.100177 0.249495 -0.435395 0.143432 0.190372 0.054181 -0.153723 0.209834 -0.809689 -0.567794 0.085853 -0.775050 -0.227188 -0.002934 0.162516 -0.392302 -0.163115 -0.094438 -0.434969 -0.609360 0.105918 0.059995 -0.303561 -0.330574 0.145112 -0.098103 -0.215163 -0.407714 0.131074 -0.287218 0.228932 -0.385638 0.069708 -0.282796 -0.211080 -0.104034 -0.187770 -0.592647 0.123846 
countries	0.271900 0.402567 -0.289109 -0.627355 -0.423663 0.283776 0.030588 -0.536123 -0.237440 0.180102 -0.082259 0.704857 -0.071707 -0.486831 0.399585 -0.138284 -0.074679 0.270047 0.109657 0.101962 0.064652 0.019021 -0.641635 -0.222694 -0.240547 0.242744 -0.007946 -0.197782 -0.465266 0.105587 -0.333689 0.259696 0.435611 0.103064 -0.330384 0.537554 0.307792 0.735763 0.217343 0.014930 -0.095008 0.010102 -0.253060 -0.294031 -0.822674 0.090801 -0.207437 0.009403 -0.133891 0.530425 
school	-0.346757 -0.223603 -0.133386 -0.503637 0.332645 -0.339579 0.036922 0.370742 -0.220196 -0.032137 -1.131517 0.251958 0.878497 -0.465713 0.040385 -0.251885 -0.421151 0.373929 -0.227985 0.461181 -0.352523 0.367004 -0.423996 0.188718 0.221809 0.021014 0.098129 0.167784 -0.018501 -0.298342 -0.446850 0.271990 0.371397 -0.323908 -0.419334 -0.187729 -0.035567 0.315567 -0.668132 0.335238 -0.204919 0.367777 -0.325388 0.148736 0.058573 -0.469524 -0.046106 -0.128776 -0.162029 -0.404921 
dollars	0.054286 -0.279240 -0.738471 -0.361214 -0.106117 -0.064639 -0.135699 0.484472 -0.000092 0.349911 0.137487 0.336786 -0.472916 -0.474288 -0.121231 -0.692555 0.191936 0.504529 0.199587 -0.367454 0.054576 -0.590292 -0.196712 0.205790 0.218563 0.139972 0.078277 0.309366 -0.478004 0.023613 -0.124455 0.260818 0.472571 0.535013 0.318105 -0.002406 0.674416 0.604442 0.134573 0.398761 -0.112535 0.945161 -0.125658 -0.476863 -0.374413 0.125054 0.055777 0.147872 0.420665 0.041747 
family	0.200630 0.279426 -0.426334 -0.058248 0.524296 0.244426 0.007946 -0.279953 -0.298247 0.274865 -0.253052 0.100994 0.186379 -0.272880 -0.367411 -0.074244 -0.052958 0.025518 -0.125772 0.513930 -0.739025 0.054940 -0.095817 -0.125048 -0.086790 -0.123825 -0.101207 -0.106617 0.140517 0.326436 -0.249362 0.812194 0.123087 -0.746415 -0.169949 0.748841 0.055965 0.396706 -0.650037 0.357061 -0.375822 0.186975 -0.062675 -0.156229 0.091423 -0.126221 -0.164019 0.256452 -0.015740 0.118454 
