parrs	0.176	0.080657	0.042473	6.6904e-08	9.8718e-08	0.10814	3.2722e-06	2.1024e-07	2.5155e-06	8.8612e-08	1.2026e-06	1.0279e-06	0.23126	0.098389	1.1326e-06	4.8651e-07	1.693e-06	0.18523	1.2969e-05	0.056744	1.9847e-06	0.078737	2.9139e-06	2.0464e-07	0.082265	5.2598e-07	4.7992e-06	0.21142	1.9733e-05	9.0311e-08	0.19645	5.434e-08	1.4392e-07	4.6434e-06	0.16167	0.059838	4.2738e-06	0.00012028	0.28503	5.6637e-07	8.8075e-06	0.25929	1.0316e-07	2.9037e-05	6.8926e-06	5.0992e-07	0.15237	0.23432	0.13716	0.22545	9.7248e-08	5.0707e-06	7.7344e-08	0.055573	0.08691	0.84719	0.16636	2.5715e-06	8.429e-08	0.033185	1.432e-07	0.077583	0.1499	0.11474	0.036454	0.087231	4.4563e-05	0.048499	0.061352	4.4446e-08	2.4574e-07	3.3471e-07	9.2728e-07	0.10365	3.3929e-08	0.081826	0.13063	0.072649	0.35361	1.0877e-07	0.053118	2.3572e-06	8.0249e-06	0.21068	1.5591e-07	2.361e-07	0.071629	0.11081	8.8435e-08	0.25374	2.507e-07	2.231e-06	0.099062	6.0296e-08	9.2876e-08	8.7205e-08	7.0475e-08	0.11422	0.091665	0.0978
waratahs	0.095397	0.087767	0.068454	6.6904e-08	9.8717e-08	0.091229	3.2724e-06	2.1024e-07	2.5154e-06	8.8611e-08	1.2026e-06	1.0279e-06	0.086259	0.076171	1.1326e-06	4.8651e-07	1.6929e-06	0.24421	1.2973e-05	0.050783	1.9846e-06	0.077814	2.9138e-06	2.0464e-07	0.070634	5.2598e-07	4.799e-06	0.17564	1.9729e-05	9.0311e-08	0.10219	5.434e-08	1.4392e-07	4.6431e-06	0.18816	0.046199	4.2736e-06	0.00012034	0.10344	5.6637e-07	8.8095e-06	0.11912	1.0316e-07	2.9032e-05	6.8932e-06	5.0993e-07	0.27035	0.24047	0.1754	0.45138	9.7247e-08	5.0709e-06	7.7344e-08	0.067225	0.10304	0.86943	0.10598	2.5714e-06	8.4289e-08	0.037524	1.432e-07	0.050872	0.079254	0.073269	0.036764	0.18153	4.4497e-05	0.055895	0.057634	4.4445e-08	2.4574e-07	3.3471e-07	9.2729e-07	0.1314	3.3929e-08	0.16203	0.088125	0.10119	0.27117	1.0877e-07	0.057877	2.3571e-06	8.0236e-06	0.31658	1.5591e-07	2.361e-07	0.095826	0.21278	8.8435e-08	0.25453	2.507e-07	2.231e-06	0.057888	6.0296e-08	9.2875e-08	8.7205e-08	7.0475e-08	0.19105	0.12222	0.078165
goshawks	0.037115	0.22311	0.067282	6.6904e-08	9.8717e-08	0.11864	3.2723e-06	2.1024e-07	2.5156e-06	8.8611e-08	1.2025e-06	1.0278e-06	0.14344	0.19604	1.1325e-06	4.865e-07	1.6927e-06	0.14036	1.2985e-05	0.064707	1.9844e-06	0.060317	2.9141e-06	2.0464e-07	0.17322	5.2599e-07	4.7989e-06	0.10859	1.971e-05	9.0311e-08	0.075873	5.434e-08	1.4392e-07	4.6432e-06	0.28006	0.010385	4.2747e-06	0.00012032	0.35266	5.6636e-07	8.8152e-06	0.10623	1.0316e-07	2.9022e-05	6.891e-06	5.0994e-07	0.59202	0.36078	0.1301	0.11688	9.7247e-08	5.0716e-06	7.7343e-08	0.03514	0.34161	0.8504	0.12925	2.5716e-06	8.4289e-08	0.057229	1.432e-07	0.06048	0.35677	0.031486	0.12759	0.22769	4.4401e-05	0.060059	0.12672	4.4445e-08	2.4573e-07	3.347e-07	9.273e-07	0.21766	3.3929e-08	0.45935	0.01942	0.67548	0.61693	1.0877e-07	0.056776	2.357e-06	8.0281e-06	0.065019	1.5591e-07	2.361e-07	0.13186	0.59178	8.8434e-08	0.79123	2.507e-07	2.2306e-06	0.26647	6.0296e-08	9.2874e-08	8.7204e-08	7.0475e-08	0.19154	0.017024	0.061779
morays	0.14678	0.094858	0.069297	6.6904e-08	9.8718e-08	0.17977	3.2723e-06	2.1024e-07	2.5155e-06	8.8612e-08	1.2026e-06	1.0279e-06	0.18432	0.11368	1.1326e-06	4.8651e-07	1.6929e-06	0.25598	1.2969e-05	0.064746	1.9847e-06	0.059173	2.9139e-06	2.0464e-07	0.075578	5.2598e-07	4.7994e-06	0.1599	1.9732e-05	9.0311e-08	0.17502	5.434e-08	1.4392e-07	4.6434e-06	0.21093	0.05539	4.2739e-06	0.00012019	0.21244	5.6638e-07	8.8071e-06	0.2309	1.0316e-07	2.9029e-05	6.8926e-06	5.0993e-07	0.14496	0.23608	0.081437	0.23705	9.7248e-08	5.0707e-06	7.7344e-08	0.055626	0.10695	0.84027	0.20633	2.5715e-06	8.429e-08	0.037817	1.432e-07	0.10164	0.13427	0.088942	0.04835	0.13452	4.4548e-05	0.038684	0.1013	4.4446e-08	2.4574e-07	3.3471e-07	9.2729e-07	0.11206	3.3929e-08	0.10262	0.089914	0.079325	0.39112	1.0877e-07	0.046184	2.3572e-06	8.0245e-06	0.21322	1.5591e-07	2.361e-07	0.098503	0.16211	8.8435e-08	0.16701	2.507e-07	2.231e-06	0.09935	6.0296e-08	9.2876e-08	8.7205e-08	7.0475e-08	0.095085	0.054334	0.078189
shufflers	0.14041	0.087445	0.022027	6.6904e-08	9.8717e-08	0.090539	3.2721e-06	2.1024e-07	2.5157e-06	8.8611e-08	1.2026e-06	1.0279e-06	0.12665	0.04893	1.1325e-06	4.8651e-07	1.6928e-06	0.19919	1.2974e-05	0.046748	1.9845e-06	0.062272	2.9137e-06	2.0464e-07	0.029588	5.2598e-07	4.7995e-06	0.25181	1.9732e-05	9.0311e-08	0.20347	5.434e-08	1.4392e-07	4.643e-06	0.21065	0.02615	4.2739e-06	0.00011954	0.19823	5.6637e-07	8.8091e-06	0.26391	1.0316e-07	2.9054e-05	6.8917e-06	5.0992e-07	0.11853	0.27192	0.066858	0.25038	9.7247e-08	5.0711e-06	7.7344e-08	0.020585	0.23973	0.92963	0.14847	2.5715e-06	8.4289e-08	0.019483	1.432e-07	0.049312	0.12736	0.052361	0.025096	0.12791	4.4501e-05	0.023	0.048192	4.4445e-08	2.4574e-07	3.3471e-07	9.273e-07	0.23795	3.3929e-08	0.11477	0.098856	0.083031	0.55521	1.0877e-07	0.023677	2.3571e-06	8.0259e-06	0.10181	1.5591e-07	2.361e-07	0.051558	0.20249	8.8434e-08	0.177	2.507e-07	2.231e-06	0.11935	6.0296e-08	9.2876e-08	8.7205e-08	7.0475e-08	0.15053	0.023631	0.07651
shooters	0.24521	0.10506	0.092075	6.6904e-08	9.8717e-08	0.43819	3.2722e-06	2.1024e-07	2.515e-06	8.8612e-08	1.2027e-06	1.0279e-06	0.34285	0.019509	1.1325e-06	4.865e-07	1.6929e-06	0.17396	1.2941e-05	0.28626	1.9851e-06	0.21849	2.914e-06	2.0464e-07	0.27555	5.2596e-07	4.7983e-06	0.090413	1.9758e-05	9.0311e-08	0.039543	5.434e-08	1.4392e-07	4.6438e-06	0.708	0.030065	4.2722e-06	0.00012168	0.11473	5.6638e-07	8.7981e-06	0.17275	1.0316e-07	2.9019e-05	6.8944e-06	5.0991e-07	0.11441	0.071302	0.16164	0.081024	9.7247e-08	5.0698e-06	7.7343e-08	0.70068	0.14847	0.096317	0.057005	2.5715e-06	8.4292e-08	0.37072	1.432e-07	0.65956	0.10892	0.77199	0.052665	0.2152	4.4763e-05	0.055146	0.08334	4.4445e-08	2.4573e-07	3.347e-07	9.2725e-07	0.10455	3.3929e-08	0.3229	0.46954	0.10214	0.25632	1.0877e-07	0.75573	2.3572e-06	8.0179e-06	0.035631	1.559e-07	2.361e-07	0.036453	0.35733	8.8434e-08	0.14845	2.507e-07	2.2311e-06	0.062372	6.0296e-08	9.2875e-08	8.7205e-08	7.0475e-08	0.18376	0.36006	0.19706
lacewings	0.082249	0.10797	0.026094	6.6904e-08	9.8718e-08	0.087969	3.2722e-06	2.1024e-07	2.5158e-06	8.8611e-08	1.2026e-06	1.0279e-06	0.18105	0.13321	1.1326e-06	4.8651e-07	1.6928e-06	0.2559	1.2978e-05	0.075058	1.9845e-06	0.04761	2.9139e-06	2.0464e-07	0.040233	5.2598e-07	4.7995e-06	0.2424	1.9726e-05	9.0311e-08	0.14411	5.434e-08	1.4392e-07	4.6428e-06	0.24917	0.039108	4.2743e-06	0.00011967	0.23097	5.6637e-07	8.8103e-06	0.18007	1.0316e-07	2.9048e-05	6.8914e-06	5.0992e-07	0.14474	0.40285	0.051448	0.26276	9.7247e-08	5.071e-06	7.7344e-08	0.018954	0.19727	0.93744	0.14137	2.5715e-06	8.4289e-08	0.023664	1.432e-07	0.076929	0.14701	0.048734	0.043477	0.18225	4.4481e-05	0.018031	0.084616	4.4445e-08	2.4574e-07	3.3471e-07	9.273e-07	0.23509	3.3929e-08	0.18873	0.056538	0.084421	0.53637	1.0877e-07	0.023944	2.3571e-06	8.0256e-06	0.15958	1.5591e-07	2.361e-07	0.0727	0.20529	8.8434e-08	0.25034	2.507e-07	2.2309e-06	0.13758	6.0296e-08	9.2875e-08	8.7205e-08	7.0475e-08	0.1108	0.029002	0.083449
pilots	0.09737	0.028943	0.11125	6.6904e-08	9.8717e-08	0.056434	3.2722e-06	2.1024e-07	2.5151e-06	8.8612e-08	1.2027e-06	1.0278e-06	0.57252	0.095476	1.1325e-06	4.8648e-07	1.693e-06	0.097714	1.2949e-05	0.051261	1.9849e-06	0.056379	2.914e-06	2.0464e-07	0.12621	5.2594e-07	4.7982e-06	0.23492	1.9754e-05	9.0311e-08	0.05061	5.434e-08	1.4392e-07	4.6442e-06	0.32319	0.064724	4.2729e-06	0.00012134	0.55705	5.6638e-07	8.7966e-06	0.15299	1.0316e-07	2.903e-05	6.8953e-06	5.0991e-07	0.024429	0.092148	0.1747	0.064085	9.7247e-08	5.0698e-06	7.7343e-08	0.69004	0.11945	0.23836	0.23005	2.5709e-06	8.4291e-08	0.35027	1.432e-07	0.6084	0.18027	0.14355	0.023676	0.057491	4.4602e-05	0.16781	0.071282	4.4446e-08	2.4573e-07	3.347e-07	9.2725e-07	0.03389	3.3929e-08	0.31225	0.43202	0.095031	0.066191	1.0877e-07	0.33004	2.3569e-06	8.0212e-06	0.16735	1.559e-07	2.361e-07	0.35699	0.4453	8.8434e-08	0.18531	2.507e-07	2.231e-06	0.049673	6.0296e-08	9.2875e-08	8.7205e-08	7.0475e-08	0.14654	0.052761	0.060824
postulants	0.20947	0.097174	0.03129	6.6904e-08	9.8718e-08	0.13381	3.2722e-06	2.1024e-07	2.5156e-06	8.8612e-08	1.2026e-06	1.0279e-06	0.16604	0.059078	1.1326e-06	4.8651e-07	1.6929e-06	0.21023	1.2971e-05	0.056668	1.9846e-06	0.058394	2.9137e-06	2.0464e-07	0.038821	5.2597e-07	4.7995e-06	0.19276	1.9735e-05	9.0311e-08	0.21551	5.434e-08	1.4392e-07	4.6432e-06	0.23229	0.036535	4.2737e-06	0.00011981	0.20418	5.6637e-07	8.8076e-06	0.28445	1.0316e-07	2.9047e-05	6.8922e-06	5.0992e-07	0.10748	0.25652	0.065219	0.24703	9.7247e-08	5.0709e-06	7.7344e-08	0.036741	0.18877	0.92995	0.15688	2.5715e-06	8.429e-08	0.025815	1.432e-07	0.075015	0.1328	0.061692	0.029129	0.14203	4.454e-05	0.030293	0.066749	4.4445e-08	2.4574e-07	3.3471e-07	9.2729e-07	0.20505	3.3929e-08	0.099426	0.09564	0.077281	0.54681	1.0877e-07	0.032626	2.3572e-06	8.0254e-06	0.1448	1.5591e-07	2.361e-07	0.057974	0.22483	8.8434e-08	0.13135	2.507e-07	2.2311e-06	0.10563	6.0296e-08	9.2876e-08	8.7205e-08	7.0475e-08	0.15458	0.032051	0.082239
tails	0.01467	0.16767	0.40563	6.6904e-08	9.8717e-08	0.35197	3.2728e-06	2.1024e-07	2.5146e-06	8.861e-08	1.2027e-06	1.0279e-06	0.51899	0.80872	1.1327e-06	4.865e-07	1.6928e-06	0.4776	1.2981e-05	0.062236	1.9849e-06	0.22954	2.914e-06	2.0464e-07	0.93861	5.2599e-07	4.7965e-06	0.075539	1.9708e-05	9.0311e-08	0.049145	5.434e-08	1.4392e-07	4.6451e-06	0.10328	0.046184	4.2738e-06	0.00012155	0.25886	5.6636e-07	8.8091e-06	0.025292	1.0316e-07	2.8941e-05	6.8922e-06	5.0993e-07	0.34388	0.027931	0.10864	0.04059	9.7246e-08	5.0706e-06	7.7344e-08	0.86563	0.13235	0.035857	0.20323	2.5717e-06	8.429e-08	0.34887	1.432e-07	0.86848	0.068759	0.70635	0.15167	0.66674	4.4606e-05	0.086601	0.11218	4.4445e-08	2.4573e-07	3.3469e-07	9.2734e-07	0.077946	3.3929e-08	0.071643	0.028318	0.21711	0.15569	1.0877e-07	0.16168	2.3569e-06	8.0157e-06	0.29692	1.559e-07	2.361e-07	0.87648	0.12076	8.8434e-08	0.89905	2.5069e-07	2.2308e-06	0.232	6.0295e-08	9.2874e-08	8.7204e-08	7.0474e-08	0.13046	0.56455	0.014343
