rider	0.17225	0.029547	0.21976	3.2865e-10	1.3472e-07	0.23561	0.079326	5.2563e-09	3.9699e-08	2.7499e-08	1.3819e-09	3.1616e-07	0.50406	8.1931e-09	0.018933	0.014402	0.55487	7.5464e-07	0.010046	0.19978	2.9999e-08	0.093801	4.7375e-06	1.6328e-09	0.074064	0.027461	1.1683e-06	3.1122e-09	8.7784e-09	0.22298	2.0378e-10	0.50785	0.047769	0.046126	0.042085	0.081832	2.4778e-09	0.21736	0.15922	2.4393e-08	5.3296e-09	0.10901	0.49605	1.1831e-07	0.40577	0.026219	4.7412e-09	7.135e-07	5.6908e-10	3.3277e-09	9.3678e-09	1.1381e-09	0.16568	0.58555	4.829e-06	3.755e-11	3.3801e-10	4.8031e-09	0.90741	0.52585	0.11803	0.060428	0.021752	0.095448	0.45724	4.9297e-09	0.26026	1.8508e-06	0.61364	7.6228e-07	5.4809e-09	4.2178e-09	1.3214e-08	0.048479	2.8436e-07	7.2445e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.1102e-07	4.5632e-07	0.094978	1.9362e-08	0.039745	2.0293e-09	6.248e-09	0.040399	4.2446e-06	1.5183e-06	5.0827e-10	0.225	3.3952e-09	0.14391	0.30518	2.8551e-07	0.22749	7.8221e-10	1.3669e-09	0.18405	2.1082e-10
broadcaster	0.074545	0.30412	0.32368	3.2865e-10	1.3472e-07	0.67208	0.084922	5.256e-09	3.9698e-08	2.75e-08	1.3818e-09	3.1617e-07	0.13439	8.193e-09	0.1068	0.10766	0.4164	7.5466e-07	0.10608	0.25675	3e-08	0.076869	4.7372e-06	1.6328e-09	0.72925	0.49124	1.1682e-06	3.1121e-09	8.7784e-09	0.12108	2.0378e-10	0.1325	0.19015	0.071529	0.1693	0.25689	2.4778e-09	0.11442	0.13527	2.4393e-08	5.3296e-09	0.14698	0.30805	1.1831e-07	0.28081	0.10973	4.7412e-09	7.1355e-07	5.6908e-10	3.3277e-09	9.3677e-09	1.1381e-09	0.2451	0.50888	4.828e-06	3.7543e-11	3.38e-10	4.8031e-09	0.22853	0.24041	0.22234	0.13223	0.045031	0.12899	0.30707	4.9296e-09	0.12459	1.8505e-06	0.33958	7.6223e-07	5.4809e-09	4.2177e-09	1.3214e-08	0.046556	2.8436e-07	7.2446e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.1108e-07	4.5632e-07	0.090227	1.9362e-08	0.12961	2.029e-09	6.248e-09	0.095027	4.2443e-06	1.5182e-06	5.0828e-10	0.083777	3.3951e-09	0.18024	0.11199	2.8551e-07	0.051471	7.8219e-10	1.3668e-09	0.069872	2.1082e-10
contestant	0.18531	0.2706	0.26804	3.2865e-10	1.3472e-07	0.26219	0.14334	5.256e-09	3.9698e-08	2.7501e-08	1.3818e-09	3.1616e-07	0.31177	8.193e-09	0.086813	0.12595	0.26069	7.5467e-07	0.069184	0.43658	3e-08	0.062751	4.7374e-06	1.6328e-09	0.40295	0.14254	1.1683e-06	3.1121e-09	8.7783e-09	0.17319	2.0378e-10	0.43766	0.16261	0.078626	0.2617	0.076682	2.4777e-09	0.16217	0.15972	2.4393e-08	5.3296e-09	0.19451	0.14157	1.1831e-07	0.16771	0.07937	4.7412e-09	7.1354e-07	5.6908e-10	3.3277e-09	9.3677e-09	1.1381e-09	0.27818	0.3857	4.8287e-06	3.7541e-11	3.38e-10	4.8031e-09	0.64508	0.26496	0.24975	0.33648	0.070613	0.097433	0.65424	4.9297e-09	0.30304	1.8505e-06	0.29696	7.6223e-07	5.4809e-09	4.2177e-09	1.3214e-08	0.14199	2.8436e-07	7.2446e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.1107e-07	4.5632e-07	0.13832	1.9362e-08	0.13697	2.029e-09	6.248e-09	0.099335	4.2441e-06	1.5182e-06	5.0828e-10	0.17135	3.3951e-09	0.38792	0.069579	2.8551e-07	0.15906	7.8218e-10	1.3667e-09	0.28317	2.1082e-10
actor	0.25677	0.11932	0.24462	3.2865e-10	1.3472e-07	0.29607	0.12794	5.2562e-09	3.9698e-08	2.75e-08	1.3818e-09	3.1617e-07	0.13962	8.1931e-09	0.058129	0.14607	0.17479	7.5466e-07	0.026696	0.51985	3e-08	0.037437	4.7369e-06	1.6328e-09	0.22597	0.2516	1.1682e-06	3.1122e-09	8.7784e-09	0.049871	2.0378e-10	0.19639	0.085833	0.059464	0.15147	0.10224	2.4778e-09	0.10133	0.53236	2.4393e-08	5.3296e-09	0.4437	0.18353	1.1831e-07	0.11394	0.056907	4.7412e-09	7.1355e-07	5.6909e-10	3.3277e-09	9.3678e-09	1.1381e-09	0.12437	0.31145	4.8281e-06	3.7547e-11	3.38e-10	4.8031e-09	0.59275	0.15851	0.084211	0.1251	0.036491	0.060376	0.46849	4.9297e-09	0.1716	1.8505e-06	0.41017	7.6223e-07	5.4809e-09	4.2178e-09	1.3214e-08	0.091244	2.8436e-07	7.2446e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.1105e-07	4.5632e-07	0.23578	1.9362e-08	0.13976	2.0291e-09	6.248e-09	0.049599	4.2442e-06	1.5181e-06	5.0827e-10	0.050297	3.3952e-09	0.28511	0.056968	2.8551e-07	0.050963	7.822e-10	1.3668e-09	0.057522	2.1082e-10
entertainer	0.077013	0.45566	0.24466	3.2866e-10	1.3472e-07	0.15253	0.10986	5.2559e-09	3.9698e-08	2.7501e-08	1.3817e-09	3.1617e-07	0.33526	8.193e-09	0.35287	0.49203	0.20671	7.5469e-07	0.20967	0.35279	3.0001e-08	0.061831	4.7375e-06	1.6328e-09	0.54624	0.46292	1.1683e-06	3.1121e-09	8.7783e-09	0.3436	2.0378e-10	0.061267	0.13015	0.17123	0.38934	0.084499	2.4777e-09	0.091937	0.096305	2.4393e-08	5.3296e-09	0.07815	0.053972	1.1831e-07	0.26237	0.16682	4.7412e-09	7.1358e-07	5.6908e-10	3.3277e-09	9.3677e-09	1.138e-09	0.30437	0.096109	4.8287e-06	3.7537e-11	3.38e-10	4.8031e-09	0.42709	0.37748	0.20661	0.23989	0.37442	0.13355	0.65096	4.9297e-09	0.05896	1.8504e-06	0.54229	7.6221e-07	5.4809e-09	4.2177e-09	1.3214e-08	0.080272	2.8436e-07	7.2446e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.111e-07	4.5632e-07	0.10548	1.9361e-08	0.56204	2.0288e-09	6.248e-09	0.36851	4.2439e-06	1.5181e-06	5.0828e-10	0.18633	3.395e-09	0.29503	0.043532	2.8551e-07	0.048318	7.8217e-10	1.3667e-09	0.34622	2.1082e-10
placental	0.14635	0.45879	0.25765	3.2866e-10	1.3472e-07	0.054819	0.08153	5.2559e-09	3.9698e-08	2.7501e-08	1.3817e-09	3.1616e-07	0.24054	8.193e-09	0.093285	0.149	0.48261	7.5467e-07	0.28067	0.67706	3.0001e-08	0.042888	4.7378e-06	1.6328e-09	0.67341	0.19749	1.1683e-06	3.1121e-09	8.7783e-09	0.25584	2.0378e-10	0.39253	0.42696	0.1078	0.1365	0.11243	2.4777e-09	0.04967	0.073058	2.4393e-08	5.3296e-09	0.097094	0.063021	1.1831e-07	0.38095	0.11359	4.7412e-09	7.1355e-07	5.6908e-10	3.3277e-09	9.3677e-09	1.138e-09	0.31516	0.47462	4.8288e-06	3.7538e-11	3.38e-10	4.8031e-09	0.60919	0.23458	0.40917	0.70348	0.07182	0.17222	0.71266	4.9296e-09	0.54573	1.8505e-06	0.21862	7.6222e-07	5.4809e-09	4.2177e-09	1.3214e-08	0.13737	2.8437e-07	7.2446e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.1109e-07	4.5633e-07	0.052461	1.9361e-08	0.13917	2.0289e-09	6.248e-09	0.25943	4.2439e-06	1.5181e-06	5.0828e-10	0.24743	3.395e-09	0.23419	0.15226	2.8551e-07	0.36025	7.8217e-10	1.3667e-09	0.62728	2.1082e-10
fungus	0.0078578	0.87003	0.025052	3.2865e-10	1.3472e-07	0.17453	0.5152	5.2562e-09	3.9698e-08	2.75e-08	1.3818e-09	3.1617e-07	0.06435	8.1931e-09	0.019296	0.37444	0.71227	7.5465e-07	0.13351	0.29825	3e-08	0.91484	4.7382e-06	1.6328e-09	0.76219	0.97105	1.1684e-06	3.1122e-09	8.7783e-09	0.76182	2.0378e-10	0.31192	0.78118	0.077417	0.043421	0.21096	2.4778e-09	0.030885	0.082695	2.4393e-08	5.3296e-09	0.0038717	0.26817	1.1831e-07	0.65259	0.33358	4.7412e-09	7.1358e-07	5.6909e-10	3.3277e-09	9.3677e-09	1.1381e-09	0.42663	0.17539	4.8275e-06	3.7545e-11	3.38e-10	4.8031e-09	0.083562	0.64693	0.71014	0.72663	0.53519	0.26809	0.75229	4.9296e-09	0.79508	1.8502e-06	0.83698	7.6212e-07	5.4809e-09	4.2177e-09	1.3214e-08	0.041938	2.8436e-07	7.2445e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.1117e-07	4.5631e-07	0.041182	1.9362e-08	0.026023	2.0291e-09	6.248e-09	0.51851	4.2441e-06	1.5182e-06	5.0828e-10	0.5132	3.3952e-09	0.15553	0.080073	2.8551e-07	0.027897	7.822e-10	1.3668e-09	0.57354	2.1082e-10
mandarin	0.17493	0.41013	0.22966	3.2865e-10	1.3472e-07	0.4695	0.087042	5.2561e-09	3.9698e-08	2.75e-08	1.3818e-09	3.1617e-07	0.18035	8.193e-09	0.12952	0.080787	0.50397	7.5466e-07	0.079097	0.30854	3e-08	0.042002	4.7369e-06	1.6328e-09	0.64104	0.63032	1.1682e-06	3.1121e-09	8.7784e-09	0.081544	2.0378e-10	0.056486	0.21727	0.056432	0.083415	0.23689	2.4778e-09	0.19733	0.14051	2.4393e-08	5.3296e-09	0.39633	0.12481	1.1831e-07	0.15553	0.054797	4.7412e-09	7.1357e-07	5.6908e-10	3.3277e-09	9.3678e-09	1.1381e-09	0.30191	0.12758	4.8276e-06	3.7545e-11	3.38e-10	4.8031e-09	0.15396	0.18082	0.1362	0.19106	0.020044	0.081099	0.25072	4.9297e-09	0.52007	1.8504e-06	0.15664	7.6219e-07	5.4809e-09	4.2177e-09	1.3214e-08	0.050672	2.8436e-07	7.2446e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.1108e-07	4.5632e-07	0.14241	1.9362e-08	0.45282	2.0291e-09	6.248e-09	0.099592	4.2435e-06	1.5182e-06	5.0828e-10	0.035451	3.3951e-09	0.25046	0.059877	2.8551e-07	0.03488	7.8219e-10	1.3668e-09	0.072248	2.1082e-10
tree	0.13961	0.29355	0.19267	3.2865e-10	1.3472e-07	0.14032	0.12909	5.2559e-09	3.9698e-08	2.7501e-08	1.3817e-09	3.1617e-07	0.30851	8.193e-09	0.12809	0.3295	0.14569	7.5468e-07	0.1866	0.26603	3.0001e-08	0.051326	4.7371e-06	1.6328e-09	0.12898	0.19691	1.1683e-06	3.1121e-09	8.7783e-09	0.28037	2.0378e-10	0.06999	0.096226	0.13883	0.2416	0.072791	2.4777e-09	0.060105	0.18536	2.4393e-08	5.3296e-09	0.12049	0.056157	1.1831e-07	0.15062	0.13958	4.7412e-09	7.1358e-07	5.6908e-10	3.3277e-09	9.3677e-09	1.138e-09	0.12051	0.07663	4.8287e-06	3.7539e-11	3.38e-10	4.8031e-09	0.35434	0.16416	0.13767	0.19345	0.14747	0.13135	0.43699	4.9296e-09	0.052275	1.8504e-06	0.22071	7.6221e-07	5.4809e-09	4.2177e-09	1.3214e-08	0.15364	2.8436e-07	7.2446e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.111e-07	4.5632e-07	0.092934	1.9362e-08	0.31239	2.0289e-09	6.248e-09	0.1449	4.2438e-06	1.5181e-06	5.0828e-10	0.17053	3.3951e-09	0.23482	0.06023	2.8551e-07	0.035391	7.8218e-10	1.3667e-09	0.2326	2.1082e-10
clergyman	0.12708	0.50143	0.3117	3.2865e-10	1.3472e-07	0.17888	0.1115	5.2559e-09	3.9698e-08	2.7501e-08	1.3818e-09	3.1617e-07	0.40654	8.193e-09	0.35085	0.45074	0.1745	7.5468e-07	0.17618	0.42918	3e-08	0.05664	4.7372e-06	1.6328e-09	0.56325	0.36496	1.1683e-06	3.1121e-09	8.7783e-09	0.39593	2.0378e-10	0.077757	0.10879	0.29082	0.41565	0.094083	2.4777e-09	0.11195	0.098955	2.4393e-08	5.3296e-09	0.086552	0.06427	1.1831e-07	0.22606	0.19454	4.7412e-09	7.1358e-07	5.6908e-10	3.3277e-09	9.3678e-09	1.138e-09	0.27774	0.10126	4.8284e-06	3.7539e-11	3.38e-10	4.8031e-09	0.43662	0.42687	0.21048	0.2961	0.42466	0.15514	0.73964	4.9296e-09	0.057381	1.8504e-06	0.556	7.6222e-07	5.4809e-09	4.2177e-09	1.3214e-08	0.067378	2.8436e-07	7.2446e-09	2.2324e-07	2.0541e-10	5.3403e-09	6.111e-07	4.5632e-07	0.19703	1.9361e-08	0.56639	2.0289e-09	6.248e-09	0.34144	4.244e-06	1.5181e-06	5.0828e-10	0.32441	3.3951e-09	0.418	0.053882	2.8551e-07	0.040424	7.8218e-10	1.3667e-09	0.29733	2.1082e-10
